"Submission ID","Respondent ID","Submitted at","Czy orientujesz się w tematach Sztucznej Inteligencji lub uczenia maszynowego?
","Czy widzisz potrzebę wyjaśniania ludziom decyzji systemów Sztucznej Inteligencji?","Czy wiesz czym są kontrfakty (ang. counterfactuals)?","
Czy spotkałeś się z kontrfaktami lub scenariuszami ""what if"" w systemach AI?
","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Decyzje dotyczące diagnozy medycznej)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Decyzje finansowe dotyczące pożyczek/kredytów)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Zatrudnianie i rekrutacja)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Decyzje prawne/sądowe)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Rekomendacje produktów)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Badania naukowe)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Strategia biznesowa)","W jakich dziedzinach kontrfakty wydają Ci się być najbardziej przydatne? (Zaznacz wszystkie pasujące odpowiedzi)
 (Inne)","Inne:","1. Jak bardzo kontrfakt jest podobny do oryginału?","1. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","2. Jak bardzo kontrfakt jest podobny do oryginału?","2. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","3. Jak bardzo kontrfakt jest podobny do oryginału?","3. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","4. Jak bardzo kontrfakt jest podobny do oryginału?","4. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","5. Jak bardzo kontrfakt jest podobny do oryginału?","5. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","6. Jak bardzo kontrfakt jest podobny do oryginału?","6. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","7. Jak bardzo kontrfakt jest podobny do oryginału?","7. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","8. Jak bardzo kontrfakt jest podobny do oryginału?","8. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","9. Jak bardzo kontrfakt jest podobny do oryginału?","9. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","10. Jak bardzo kontrfakt jest podobny do oryginału?","10. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","11. Jak bardzo kontrfakt jest podobny do oryginału?","11. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","12. Jak bardzo kontrfakt jest podobny do oryginału?","12. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","13. Jak bardzo kontrfakt jest podobny do oryginału?","13. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","14. Jak bardzo kontrfakt jest podobny do oryginału?","14. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","15. Jak bardzo kontrfakt jest podobny do oryginału?","15. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","16. Jak bardzo kontrfakt jest podobny do oryginału?","16. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","17. Jak bardzo kontrfakt jest podobny do oryginału?","17. Czy twarz z kontrfaktu rzeczywiście się uśmiecha?","Ułóż kontrfakty od najbardziej do najmniej przydatnego","Ułóż kontrfakty od najbardziej do najmniej przydatnego (2)","18. Jak bardzo kontrfakt jest podobny do oryginału?","18. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","19. Jak bardzo kontrfakt jest podobny do oryginału?","19. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","20. Jak bardzo kontrfakt jest podobny do oryginału?","20. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","21. Jak bardzo kontrfakt jest podobny do oryginału?","21. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","22. Jak bardzo kontrfakt jest podobny do oryginału?","22. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","23. Jak bardzo kontrfakt jest podobny do oryginału?","23. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","24. Jak bardzo kontrfakt jest podobny do oryginału?","24. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 8?","25. Jak bardzo kontrfakt jest podobny do oryginału?","25. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 5?","26. Jak bardzo kontrfakt jest podobny do oryginału?","26. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","27. Jak bardzo kontrfakt jest podobny do oryginału?","27. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","28. Jak bardzo kontrfakt jest podobny do oryginału?","28. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 1?","29. Jak bardzo kontrfakt jest podobny do oryginału?","29. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 3?","30. Jak bardzo kontrfakt jest podobny do oryginału?","30. Czy cyfra z kontrfaktu rzeczywiście wygląda jak 4?","Wiek:","Wykształcenie","Główny obszar pracy/nauki","Inny:"
"D4oryQN","QK7ZVJ8","2025-12-21 12:10:20","Nie","Tak","Nie","","","","","","","","","","","","2","2","1","3","4","3","2","3","1","2","4","3","5","4","2","4","5","4","5","4","1","3","4","4","1","5","5","3","3","3","2","4","4","5","Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Wiek: 56->64, Opłata: 35.50->27.72;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->1.11;","Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Wiek: 23->3.70;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Wiek: 23->8.50;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Wiek: 23->17.43;","2","2","3","2","1","5","4","1","5","1","3","4","1","1","4","2","4","3","3","3","1","1","3","4","2","4","27-45","Tytuł magistra","Inżynieria",""
"LZjA2y2","RGDNLXj","2025-12-21 13:12:18","Tak","Tak","Nie","","","","","","","","","","","","4","4","1","4","5","4","2","4","2","4","5","4","5","4","4","4","5","5","4","4","2","4","4","4","1","2","4","2","2","4","2","4","3","4","Wiek: 56->64, Opłata: 35.50->27.72;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Rodzeństwo/Małżonkowie: 0->1.11;","Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Wiek: 23->3.70;, Wiek: 23->17.43;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Wiek: 23->8.50;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;","2","1","3","1","1","1","4","1","4","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","46-65","Tytuł magistra","Biznes / Zarządzanie",""
"ODq1lMY","MeE47Jl","2025-12-21 14:41:17","Tak","Tak","Nie","Tak, często","","","","","","","","","","","3","4","1","5","4","5","2","5","1","3","4","5","5","5","1","5","4","5","3","5","1","3","2","4","1","5","3","4","2","4","1","3","3","5","Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Rodzeństwo/Małżonkowie: 0->1.11;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Wiek: 56->64, Opłata: 35.50->27.72;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;","Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Wiek: 23->3.70;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Wiek: 23->8.50;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Wiek: 23->17.43;","4","1","4","1","1","5","5","1","5","1","1","5","1","1","3","1","2","4","2","1","1","1","2","4","1","3","<19","Szkoła średnia","Informatyka / Inżynieria oprogramowania",""
"obN62vN","yPJQ1yB","2025-12-21 15:00:31","Tak","Tak","Nie","","","","","","","","","","","","3","4","2","5","5","3","2","4","1","1","5","5","5","1","3","5","5","3","4","3","1","3","2","4","1","5","5","4","2","4","1","1","5","5","Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Rodzeństwo/Małżonkowie: 0->1.11;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Wiek: 56->64, Opłata: 35.50->27.72;","Wiek: 23->3.70;, Wiek: 23->8.50;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Wiek: 23->17.43;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;","3","1","2","1","1","1","3","2","2","2","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","19-26","Szkoła średnia","Informatyka / Inżynieria oprogramowania",""
"obNbMpb","D47j5PX","2025-12-21 21:29:28","Nie","Tak","Nie","","","","","","","","","","","","5","5","1","5","3","3","2","3","2","2","3","5","5","4","1","3","5","3","3","3","1","1","3","3","1","3","5","5","4","4","1","1","3","4","Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Rodzeństwo/Małżonkowie: 0->1.11;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Wiek: 56->64, Opłata: 35.50->27.72;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;","Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Wiek: 23->17.43;, Wiek: 23->8.50;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Wiek: 23->3.70;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;","2","2","3","2","1","5","3","2","4","1","2","3","1","1","2","1","1","1","1","2","1","1","2","3","1","2","46-65","Szkoła średnia","Opieka zdrowotna / Medycyna",""
"rj9jdYN","GxRZYOO","2025-12-21 22:47:03","Tak","Tak","Tak","Tak, rzadko","Decyzje dotyczące diagnozy medycznej, Decyzje finansowe dotyczące pożyczek/kredytów, Rekomendacje produktów, Strategia biznesowa","true","true","false","false","true","false","true","false","","1","1","1","4","2","3","2","2","1","3","3","2","4","3","2","4","4","4","4","2","1","2","2","3","1","4","4","4","2","2","1","1","3","4","Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Wiek: 56->64, Opłata: 35.50->27.72;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Rodzeństwo/Małżonkowie: 0->1.11;","Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Wiek: 23->17.43;, Wiek: 23->8.50;, Wiek: 23->3.70;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;","4","3","4","4","1","1","5","4","5","4","2","2","1","2","4","1","2","1","4","1","1","1","1","5","1","2","27-45","Tytuł magistra","Informatyka / Inżynieria oprogramowania",""
"QK91Yog","VLzrNj6","2025-12-22 09:47:41","Nie","Tak","Nie","","","","","","","","","","","","1","1","1","1","2","3","1","3","1","4","3","3","4","4","4","3","3","3","3","4","1","3","3","5","1","4","4","3","4","1","1","4","4","4","Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Rodzeństwo/Małżonkowie: 0->1.11;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Wiek: 56->64, Opłata: 35.50->27.72;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;","Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Wiek: 23->3.70;, Wiek: 23->8.50;, Wiek: 23->17.43;","1","1","5","5","1","2","3","4","3","5","1","1","1","1","1","1","1","5","1","1","1","1","1","1","1","1","46-65","Szkoła podstawowa","Sektor publiczny / Organizacja non-profit",""
"LZx9rLG","0Qe495Q","2025-12-22 11:50:41","Tak","Nie","Tak","Tak, często","Decyzje dotyczące diagnozy medycznej, Decyzje finansowe dotyczące pożyczek/kredytów, Decyzje prawne/sądowe, Strategia biznesowa, Badania naukowe","true","true","false","true","false","true","true","false","","2","2","1","5","4","3","2","5","1","2","3","5","5","5","2","5","4","5","3","5","1","4","2","5","1","5","3","3","1","2","1","4","3","4","Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Wiek: 56->64, Opłata: 35.50->27.72;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->1.11;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;","Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Wiek: 23->17.43;, Wiek: 23->3.70;, Wiek: 23->8.50;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;","1","1","4","1","1","5","5","1","5","1","2","2","1","1","3","1","2","1","3","1","1","1","1","3","1","1","19-26","Licencjat","Informatyka / Inżynieria oprogramowania",""
"D4OBQVX","GxRMMdo","2025-12-22 12:05:08","Tak","Tak","Nie","","","","","","","","","","","","1","5","1","5","4","5","1","5","1","3","4","5","5","3","1","5","5","3","4","3","1","5","3","5","1","5","3","4","1","5","1","4","2","5","Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Rodzeństwo/Małżonkowie: 0->1.11;, Wiek: 56->64, Opłata: 35.50->27.72;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;","Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Wiek: 23->17.43;, Wiek: 23->8.50;, Wiek: 23->3.70;","3","1","4","1","1","5","5","1","5","1","2","5","1","1","3","1","3","1","3","1","1","1","1","4","1","3","19-26","Szkoła średnia","Informatyka / Inżynieria oprogramowania",""
"9q0XBLY","KYVbQQD","2025-12-22 12:50:04","Tak","Tak","Nie","","","","","","","","","","","","1","5","1","5","3","3","1","3","1","4","3","5","4","2","1","5","5","2","2","3","1","2","2","5","1","5","3","4","1","4","1","4","1","5","Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Wiek: 56->64, Opłata: 35.50->27.72;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Rodzeństwo/Małżonkowie: 0->1.11;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;","Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Wiek: 23->17.43;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Wiek: 23->3.70;, Wiek: 23->8.50;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;","2","1","3","1","1","5","4","1","5","1","2","3","1","1","3","1","2","3","1","1","1","1","1","5","1","4","19-26","Szkoła średnia","Inżynieria",""
"WObPbGP","QKVoXkY","2025-12-24 18:18:43","Tak","Tak","Nie","","","","","","","","","","","","2","4","1","5","5","4","1","3","1","1","4","4","5","2","3","5","5","1","3","2","1","3","3","4","1","5","4","4","2","4","1","1","2","3","Wiek: 56->17.50, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->3, Klasa: 1->3;, Klasa: 1->3, Płeć: mężczyzna->kobieta, Wiek: 56->28.83, Opłata: 35.50->0, Rodzeństwo/Małżonkowie: 0->0.65;, Rodzeństwo/Małżonkowie: 0->5, Płeć: mężczyzna->kobieta;, Rodzeństwo/Małżonkowie: 0->5, Opłata: 35.50->250.89;, Płeć: mężczyzna->kobieta, Wiek: 56->43.46, Opłata: 35.50->61.39;, Rodzeństwo/Małżonkowie: 0->1.11;, Opłata: 35.50->40.75, Rodzeństwo/Małżonkowie: 0->0.10, Wiek: 56->57.07;, Wiek: 56->64, Opłata: 35.50->27.72;","Wiek: 23->3.70;, Wiek: 23->8.50;, Wiek: 23->8, Rodzeństwo/Małżonkowie: 2->1, Opłata: 11.50->36.75;, Wiek: 23->17.43;, Rodzice/Dzieci: 1->5, Płeć: mężczyzna->kobieta;, Klasa: 2->3, Płeć: mężczyzna->kobieta, Rodzice/Dzieci: 1->0, Rodzeństwo/Małżonkowie: 2->0.85, Wiek: 23->30.54, Opłata: 11.50->0;, Klasa: 2->1, Rodzice/Dzieci: 1->1.26, Rodzeństwo/Małżonkowie: 2->2.21, Wiek: 23->25.60, Opłata: 11.50->19.30;, Klasa: 2->1, Rodzice/Dzieci: 1->1.80, Rodzeństwo/Małżonkowie: 2->3.11;, Rodzeństwo/Małżonkowie: 2->7, Klasa: 2->1;","2","1","3","1","2","5","4","2","5","1","3","4","1","1","4","1","3","3","2","2","1","1","2","3","1","2","19-26","Szkoła średnia","Informatyka / Inżynieria oprogramowania","Bioinformatyka"
